id,name,ra_deg,dec_deg,mag
4906,,15.73606615,7.89007256,4.27
12828,,41.23488901,10.11421979,4.27
19860,,63.88352173,8.89240989,4.27
21589,,69.53917371,12.51087423,4.27
21881,,70.56126452,22.95697545,4.27
64004,,196.72776268,-49.90621586,4.27
74911,,229.63353586,-47.87519201,4.27
95294,,290.8044192,-44.79964788,4.27
102532,,311.66465833,16.12477326,4.27
115830,,351.99236589,6.37909727,4.27
20711,,66.57664484,22.81369394,4.28
47193,,144.27229969,81.32642085,4.28
51172,,156.78814953,-31.06780228,4.28
85423,,261.8386001,-29.86669942,4.28
99655,,303.34917142,56.56752223,4.28
105515,,320.56157261,-16.83455521,4.28
109410,,332.49688603,33.17826747,4.28
114131,,346.71986858,-43.52032436,4.28
16852,,54.21882896,0.40283316,4.29
24845,,79.89385817,-13.17677698,4.29
52154,,159.82671887,-55.60327905,4.29
57936,,178.22733867,-33.90813014,4.29
77055,,236.01443312,77.79449901,4.29
80894,,247.78497886,-16.61264015,4.29
109139,,331.60918894,-13.86954013,4.29
111188,,337.87620651,-32.34602798,4.29
116631,,354.53407969,43.2680761,4.29
4577,,14.65144118,-29.35746436,4.3
11484,,37.03965786,8.4600887,4.3
17531,,56.30200876,24.46737879,4.3
17797,,57.14926223,-37.62012878,4.3
20648,,66.37215593,17.92798917,4.3
28404,,89.98375587,45.93675346,4.3
42799,,130.80619315,3.39866539,4.3
53417,,163.90353339,24.74975451,4.3
56647,,174.23720774,-0.82385424,4.3
57669,,177.42120019,-63.78848906,4.3
61174,,188.01868646,-16.19586556,4.3
70069,,215.08146975,-56.38647906,4.3
100027,,304.41190045,-12.50821403,4.3
42568,,130.15431317,-59.76101468,4.31
70638,,216.73225313,-83.66785308,4.31
75411,,231.12306762,37.37696091,4.31
78990,,241.85125058,-20.8686541,4.31
101847,,309.58447294,-1.10507951,4.31
16826,,54.12233383,48.19270068,4.32
21763,,70.11039135,-19.67125686,4.32
25945,,83.0531302,18.59424525,4.32
29696,,93.84473576,29.49871224,4.32
43067,,131.5938644,-13.54770494,4.32
46750,,142.93016816,22.96806545,4.32
58758,,180.75707974,-63.31294495,4.32
64241,,197.49812263,17.52911621,4.32
67669,,207.95677175,-32.99401625,4.32
72683,,222.9096805,-43.57529383,4.32
84880,,260.2068148,-12.846882,4.32
36284,,112.04095607,8.92550376,4.33
62867,,193.27906907,-48.94325313,4.33
70576,,216.54500648,-45.37926095,4.33
84405,,258.83869698,-26.60004896,4.33
88866,,272.14496186,-63.66804844,4.33
89826,,274.96550503,36.06444696,4.33
2912,,9.22016239,33.71935227,4.34
3031,,9.63958024,29.312369,4.34
5542,,17.77471116,55.14994765,4.34
27100,,86.19341279,-65.7355408,4.34
31125,,97.96403433,-23.41843727,4.34
40888,,125.16203304,-77.4845764,4.34
45496,,139.05042678,-57.54143764,4.34
47175,,144.2069042,-49.3551286,4.34
68523,,210.43121648,-45.60336989,4.34
76552,,234.51384287,-42.56748493,4.34
85355,,261.62866503,4.14034239,4.34
91971,,281.19306613,37.60505025,4.34
92161,,281.75509317,18.18122968,4.34
107348,,326.12787716,17.35004352,4.34
111022,,337.38259473,47.70689488,4.34
14838,,47.90695691,19.72669777,4.35
22509,,72.65300943,8.90025258,4.35
31407,,98.74411397,-52.97563454,4.35
33449,,104.31916052,58.42305973,4.35
39794,,121.98266997,-68.61713647,4.35
43234,,132.10825351,5.83788486,4.35
60742,,186.73469831,28.26861975,4.35
74857,,229.45768699,-30.14866233,4.35
85822,,263.05373826,86.58632924,4.35
90098,,275.80675239,-61.49390506,4.35
94713,,289.09206426,38.13372778,4.35
107380,,326.2366159,-33.02555306,4.35
2484,,7.88566992,-62.95808549,4.36
3405,,10.83851683,-57.46309763,4.36
10324,,33.25004577,8.8467523,4.36
16335,,52.64367585,47.99517199,4.36
19038,,61.17357446,22.0820679,4.36
22701,,73.2236682,-5.45275591,4.36
24327,,78.30785422,-12.94128833,4.36
28199,,89.38421613,-35.28330688,4.36
33347,,104.03427636,-17.05424675,4.36
39863,,122.14857362,-2.98377649,4.36
68862,,211.5116084,-41.17958035,4.36
96468,,294.18031892,-1.28655047,4.36
154,,0.48996506,-6.01397169,4.37
29807,,94.13806399,-35.14073157,4.37
35415,,109.67703283,-24.95438447,4.37
53773,,165.03852431,-42.22586959,4.37
88886,,272.1895526,20.81457203,4.37
98412,,299.93405965,-35.27624433,4.37
64238,,197.48755015,-5.53892987,4.38
99255,,302.22215174,77.71136178,4.38
115669,,351.51173897,-20.64186122,4.38
116231,,353.2424506,-37.81835895,4.38
8837,,28.41174872,-46.30244631,4.39
17884,,57.38035594,65.52600645,4.39
26176,,83.70515764,9.48958528,4.39
27913,,88.59618305,20.27641498,4.39
30419,,95.94207368,4.59283881,4.39
39311,,120.56647202,2.33431429,4.39
49637,,151.9763285,9.99766389,4.39
73620,,225.7252916,2.09127129,4.39
82673,,253.50209743,10.16544339,4.39
84893,,260.25087615,-21.11243499,4.39
96757,,295.02409394,18.01393839,4.39
96837,,295.26222378,17.47612356,4.39
105319,,319.96618253,-53.44926434,4.39
4463,,14.30178237,23.41775997,4.4
38070,,117.02156206,-25.93718054,4.4
39906,,122.2568477,-19.24500094,4.4
93015,,284.23766942,-67.23353511,4.4
108431,,329.47929577,-54.9925666,4.4
32761,,102.46381712,-53.62249221,4.41
34693,,107.78496505,30.24528065,4.41
70300,,215.75940538,-39.51176599,4.41
85693,,262.68457505,26.1106045,4.41
87998,,269.62562385,30.18926892,4.41
105138,,319.47944955,34.8968812,4.41
114222,,346.97432546,75.3875815,4.41
115033,,349.47584844,-9.1824899,4.41
115102,,349.70594501,-32.53183574,4.41
29038,,91.89300774,14.76852318,4.42
31700,,99.47260802,-18.23745713,4.42
34922,,108.38429537,-44.64052957,4.42
34981,,108.56340179,-26.35251617,4.42
40326,,123.51202967,-40.34773028,4.42
53954,,165.58242155,20.17974575,4.42
72571,,222.5727779,-27.96021925,4.42
77257,,236.61144121,7.35323973,4.42
88290,,270.43828967,1.30510936,4.42
110538,,335.89015172,52.22949951,4.42
115623,,351.3444225,23.40401243,4.42
17593,,56.53542672,-12.1017353,4.43
19849,,63.8234923,-7.64455846,4.43
23040,,74.32175175,53.75208289,4.43
94481,,288.43953645,39.14596968,4.43
98688,,300.66441367,-27.70987972,4.43
100587,,305.96498335,32.19018607,4.43
102281,,310.86477381,15.07468224,4.43
102624,,311.93432462,-5.02760303,4.43
1170,,3.66013628,-18.93268628,4.44
3786,,12.17039736,7.58520186,4.44
19921,,64.12118133,-59.30174841,4.44
21770,,70.14092957,-41.86357034,4.44
30060,,94.90579498,59.01090518,4.44
36795,,113.51335813,-22.29618077,4.44
40091,,122.83958436,-39.61855304,4.44
40706,,124.6391383,-36.65953286,4.44
71121,,218.15451447,-50.45712132,4.44
95771,,292.17671261,24.66516482,4.44
7884,,25.35794814,5.48760445,4.45
13147,,42.27233113,-32.40628403,4.45
24244,,78.07453075,-11.86914287,4.45
29426,,92.98498656,14.20881425,4.45
42402,,129.68936993,3.34147477,4.45
44191,,135.02266724,-41.25373789,4.45
51849,,158.89714422,-57.55763551,4.45
52633,,161.44639899,-80.54020283,4.45
55084,,169.16568371,-3.65151412,4.45
80975,,248.03411079,-21.46647783,4.45
94648,,288.8887238,73.35521457,4.45
96229,,293.52178228,7.37931918,4.45
11569,,37.26661741,67.40238385,4.46
18255,,58.57286091,-2.95473348,4.46
24331,,78.32283171,2.86125346,4.46
44901,,137.21827365,51.60472728,4.46
54682,,167.91452617,-22.82560642,4.46
59173,,182.02190127,-50.66125439,4.46
80582,,246.79603256,-47.5547359,4.46
112948,,343.13149128,-32.87545019,4.46
12843,,41.27492276,-18.57265077,4.47
15549,,50.08485949,29.04849835,4.47
23123,,74.63709525,1.71403506,4.47
30788,,97.04257272,-32.58012947,4.47
31216,,98.22595658,7.33297921,4.47
38957,,119.56018303,-49.24492865,4.47
44599,,136.28679299,-72.60269387,4.47
46146,,141.16366395,26.18244091,4.47
47006,,143.70622878,52.05156754,4.47
57803,,177.78646511,-45.1734495,4.47
71284,,218.66954381,29.74480735,4.47
73165,,224.29606996,-4.34608634,4.47
104858,,318.61995883,10.00771855,4.47
109111,,331.52876518,-39.54304903,4.47
3504,,11.18125882,48.28438262,4.48
18744,,60.2241876,-62.15936923,4.48
20713,,66.58613217,15.6183462,4.48
32578,,101.96523679,2.41218914,4.48
49641,,151.98456489,-0.37162786,4.48
75323,,230.84440733,-59.32069839,4.48
80343,,246.02582204,-20.03721137,4.48
113889,,345.9691938,3.82006998,4.48
114119,,346.67003033,-23.7431168,4.48
9480,,30.48979079,70.90704605,4.49
21248,,68.3776229,-29.76583186,4.49
32249,,100.99705857,13.22814319,4.49
34834,,108.14058722,-46.75956448,4.49
38455,,118.16105542,-38.86282206,4.49
49593,,151.85718812,35.24469176,4.49
71762,,220.18150404,16.4183013,4.49
96441,,294.11059344,50.22046347,4.49
104234,,316.78202266,-25.00574796,4.49
107310,,326.03501874,28.74322228,4.49
116928,,355.51200741,1.7804172,4.49
116971,,355.68035357,-14.54474243,4.49
118322,,359.97879195,-65.57707774,4.49
26594,,84.79644123,4.12146667,4.5
27530,,87.45656999,-56.1664886,4.5
43105,,131.67733004,-56.76979718,4.5
50676,,155.22839581,-56.04322401,4.5
57565,,176.9967765,20.21894121,4.5
67275,,206.81681937,17.45677436,4.5
99874,,303.94232258,27.8142285,4.5
104459,,317.39830336,-11.37165474,4.5
106039,,322.18048346,-21.80716659,4.5
109285,,332.0956383,-32.98839827,4.5
109754,,333.46958944,39.71488928,4.5
111944,,340.12825981,44.27628068,4.5
1473,,4.58210555,36.7853273,4.51
5586,,17.91494471,30.08972962,4.51
27483,,87.29358126,39.18113322,4.51
46515,,142.31140615,-35.9513478,4.51
47391,,144.83767061,-61.32810523,4.51
76852,,235.38788463,19.67050566,4.51
98702,,300.7043634,67.87344872,4.51
102333,,311.00911122,-51.92084051,4.51
106723,,324.27009487,-19.46601352,4.51
110838,,336.83280453,-64.96637927,4.51
117863,,358.59598888,57.49939052,4.51
13061,,41.97683942,29.24742385,4.52
65271,,200.65824899,-60.98835608,4.52
65387,,201.00184737,-64.53561699,4.52
69974,,214.77750771,-13.37116634,4.52
73745,,226.11190457,26.94765981,4.52
89112,,272.80740093,-45.95432704,4.52
95176,,290.43175842,-15.95500233,4.52
102431,,311.33831928,57.58029799,4.52
106140,,322.48699859,23.63882922,4.52
111104,,337.62192333,43.12338985,4.52
2487,,7.88898014,-62.96544985,4.53
3881,,12.45345723,41.07895474,4.53
28413,,90.01393918,-3.07407681,4.53
37096,,114.34216663,-34.96857044,4.53
69483,,213.37062458,51.78999066,4.53
85365,,261.65806271,-5.08649188,4.53
87072,,266.89011276,-27.83076255,4.53
102589,,311.85219564,36.49073658,4.53
114570,,348.13717883,49.40597489,4.53
24727,,79.54395049,33.37200411,4.54
31416,,98.76408302,-22.96483318,4.54
46776,,142.99556148,-1.18465438,4.54
46952,,143.5557374,36.39761338,4.54
46977,,143.62069943,69.83015419,4.54
72659,,222.84701756,19.10063329,4.54
74392,,228.05546736,-19.79163143,4.54
75304,,230.78901374,-36.85843627,4.54
98162,,299.23677038,-27.1698625,4.54
114144,,346.75106602,9.40952259,4.54
115919,,352.28858456,12.76049243,4.54
301,,0.93488487,-17.33597002,4.55
16281,,52.47810837,58.87875244,4.55
23595,,76.10129897,-35.48287057,4.55
33694,,105.0160332,76.97744152,4.55
36425,,112.44909205,12.00661101,4.55
48402,,148.02650069,54.06428574,4.55
76371,,233.97193752,-44.95833688,4.55
80079,,245.15909758,-24.16928427,4.55
88839,,272.02067917,-28.45701627,4.55
107119,,325.47948373,71.31118695,4.55
110351,,335.25636792,46.53656484,4.55
110609,,336.1291488,49.47640074,4.55
13328,,42.87846216,35.05989415,4.56
18597,,59.68640623,-61.40015059,4.56
27830,,88.33184814,27.61228536,4.56
44700,,136.63245022,38.45225024,4.56
54951,,168.80101292,23.09552528,4.56
70574,,216.53431272,-45.22138996,4.56
86092,,263.91504719,-46.50559076,4.56
103004,,313.0321898,27.09712771,4.56
104194,,316.65036722,47.64840597,4.56
16870,,54.2736588,-40.27451075,4.57
80463,,246.35387324,14.03341514,4.57
80473,,246.39633811,-23.44711764,4.57
86614,,265.4846127,72.14949916,4.57
92818,,283.68700483,22.64507357,4.57
94005,,287.08722077,-40.4966376,4.57
97886,,298.36533677,24.07952568,4.57
26237,,83.84650694,-4.83834045,4.58
48374,,147.91953494,-46.54764424,4.58
52468,,160.88461543,-60.56662705,4.58
64425,,198.07345539,-59.92053651,4.58
67627,,207.85807331,64.72328281,4.58
79404,,243.07588221,-27.92631564,4.58
86284,,264.46133236,-8.11872126,4.58
115250,,350.1592632,23.7403592,4.58
3245,,10.33156671,-46.08500934,4.59
17351,,55.70884185,-37.31334485,4.59
17959,,57.58948256,71.33236777,4.59
25473,,81.70928405,3.09567718,4.59
42527,,130.05374429,64.32787175,4.59
46509,,142.28682816,-2.76895627,4.59
50555,,154.90318833,-55.02931452,4.59
54751,,168.15008453,-60.3176307,4.59
77512,,237.39874182,26.06854936,4.59
77840,,238.40303498,-25.32708018,4.59
91926,,281.09489936,39.61259557,4.59
96465,,294.17662107,-24.88356664,4.59
117452,,357.23116631,-28.1300148,4.59
20070,,64.56073112,50.29563944,4.6
49402,,151.28121856,-13.06467435,4.6
53502,,164.17915128,-37.1374629,4.6
72125,,221.31040511,16.96440296,4.6
75501,,231.33438516,-38.7335881,4.6
77760,,238.16747684,42.44998796,4.6
95081,,290.16696656,65.7144303,4.6
443,,1.33394073,-5.70783255,4.61
1366,,4.27306518,38.68167915,4.61
8833,,28.38890233,3.18747844,4.61
14817,,47.82250605,39.61157075,4.61
36145,,111.67858726,49.21164489,4.61
39095,,119.96689649,-18.39914242,4.61
76219,,233.54383219,-10.06395962,4.61
101474,,308.47578431,35.25086482,4.61
4422,,14.16671042,59.18116582,4.62
18673,,59.98115045,-24.01625677,4.62
23497,,75.77376699,21.5900617,4.62
25923,,82.98275119,-7.30152625,4.62
44824,,137.01190516,-25.85853691,4.62
54182,,166.25512463,7.33612254,4.62
54301,,166.6353096,-62.42413654,4.62
56480,,173.69046642,-54.26413167,4.62
62327,,191.59478955,-56.48877967,4.62
63007,,193.66341683,-59.14666538,4.62
80628,,246.95094563,-8.37170055,4.62
88175,,270.12050178,-3.69016112,4.62
90982,,278.37566714,-42.31245871,4.62
92946,,284.05483475,4.20352956,4.62
13914,,44.80305773,21.34044477,4.63
37648,,115.88498187,-28.41095714,4.63
38500,,118.26517655,-49.61307949,4.63
42835,,130.91825129,-7.23372781,4.63
45448,,138.93778941,-37.41312644,4.63
61789,,189.96900602,-39.98724188,4.63
66738,,205.18455213,54.68166149,4.63
73199,,224.39632979,65.93238126,4.63
77635,,237.74480683,-25.75123489,4.63
78662,,240.88425437,-57.77487351,4.63
90797,,277.84344394,-62.27819116,4.63
92512,,282.80002755,59.38828895,4.63
118131,,359.43979002,25.14147936,4.63
18216,,58.42784574,-24.61221253,4.64
22845,,73.7237672,10.15114511,4.64
28716,,90.9799315,20.13845865,4.64
67234,,206.66403516,-51.43269771,4.64
76669,,234.84451583,36.63582763,4.64
76829,,235.29798226,-44.66055926,4.64
82369,,252.45822137,-10.78280069,4.64
84606,,259.41785775,37.29134328,4.64
88765,,271.82647643,8.73379361,4.64
95585,,291.62954029,0.33857566,4.64
101589,,308.82711738,14.67418482,4.64
111674,,339.34360749,51.54537399,4.64
113919,,346.04513231,50.05168397,4.64
12719,,40.86296031,27.70717078,4.65
21273,,68.46189659,14.84448749,4.65
23607,,76.1422432,15.40418059,4.65
27890,,88.52458376,-63.09102096,4.65
35363,,109.57667037,-36.7339666,4.65
36514,,112.67754202,-30.96228313,4.65
36917,,113.8455718,-28.36927798,4.65
51192,,156.85199279,-57.63881373,4.65
58590,,180.21829289,6.61439464,4.65
78639,,240.80358419,-49.22972074,4.65
5571,,17.86330901,21.03467568,4.66
8497,,27.39662961,-10.68618074,4.66
31978,,100.24442101,9.89576021,4.66
33302,,103.90582904,-20.13659348,4.66
35205,,109.14583928,-27.88127313,4.66
42806,,130.82172127,21.46859609,4.66
44626,,136.40992522,-70.53852074,4.66
53295,,163.49460834,43.19001538,4.66
61740,,189.81171855,-7.99550439,4.66
62012,,190.6481714,-48.81303493,4.66
76705,,234.94156188,-34.41189273,4.66
88567,,271.2550938,-29.5800762,4.66
89678,,274.51328312,-27.04263452,4.66
90135,,275.91480755,-8.93451038,4.66
98543,,300.27504217,27.75356392,4.66
5742,,18.43723014,24.58376482,4.67
16244,,52.34179296,49.50901919,4.67
19811,,63.72212566,40.48372394,4.67
21683,,69.81854938,15.9180242,4.67
28910,,91.53889172,-14.93528629,4.67
40167,,123.05295353,17.64813756,4.67
45075,,137.72887992,63.51378087,4.67
88128,,270.01425282,16.75094481,4.67
90595,,277.29938301,-14.56580499,4.67
91919,,281.08473883,39.66997686,4.67
96100,,293.08577692,69.66540172,4.67
103738,,315.32275695,-32.25776681,4.67
7294,,23.48302496,59.23209665,4.68
8928,,28.73339519,-67.64748114,4.68
9677,,31.12262534,-29.29683966,4.68
13879,,44.69021034,39.66282739,4.68
43878,,134.0803251,-52.72351071,4.68
47310,,144.6141046,4.64941422,4.68
49029,,150.05343468,8.04427686,4.68
52098,,159.68005265,31.97622008,4.68
66006,,202.99144179,-6.25571065,4.68
66234,,203.61405606,49.01590606,4.68
80047,,245.08681283,-78.69565609,4.68
96683,,294.84418456,30.1532335,4.68
106786,,324.43767522,-7.85414212,4.68
112211,,340.89688564,-18.83030716,4.68
20732,,66.65156991,14.71385764,4.69
24813,,79.78365993,40.10066732,4.69
37173,,114.57519746,-25.36478805,4.69
38089,,117.08436527,-47.07753199,4.69
39211,,120.30540155,-1.39242418,4.69
52102,,159.68755215,-59.18299905,4.69
62268,,191.40798434,-60.98116057,4.69
107136,,325.52358201,51.1896271,4.69
108870,,330.82266498,-56.77980602,4.69
116389,,353.76887742,-42.61510105,4.69
24927,,80.11213225,-21.23973932,4.7
56633,,174.17061875,-9.80225368,4.7
56922,,175.05341839,-34.7446553,4.7
82671,,253.49886366,-42.36201968,4.7
91726,,280.56842553,-9.05255357,4.7
98066,,298.95927101,-26.29968718,4.7
104521,,317.58529617,10.13194861,4.7
113116,,343.60160144,84.34611856,4.7
116247,,353.31927128,-20.91452506,4.7
13954,,44.92873469,8.90740111,4.71
16245,,52.34244352,-62.93843436,4.71
22667,,73.13318214,14.25077828,4.71
23693,,76.37787652,-57.47298928,4.71
25737,,82.43325647,-1.09217557,4.71
25984,,83.18197584,32.1920314,4.71
45902,,140.37332838,-25.96541642,4.71
46026,,140.80140137,-28.83392305,4.71
57283,,176.19066226,-18.35061467,4.71
63945,,196.56970994,-48.46325358,4.71
68191,,209.41223681,-63.68661603,4.71
97938,,298.56175736,8.46165027,4.71
105140,,319.48436063,-32.17248551,4.71
114375,,347.47865379,-22.45759248,4.71
6692,,21.48293404,68.12994739,4.72
25044,,80.4406153,-0.38246922,4.72
27639,,87.7600428,37.30568175,4.72
29276,,92.574638,-54.96866057,4.72
40084,,122.81800545,-12.92701835,4.72
46371,,141.82623904,-22.3434176,4.72
51056,,156.47861301,33.79626364,4.72
51438,,157.58364619,-71.99271995,4.72
51658,,158.30832166,40.42554046,4.72
58867,,181.08015725,-63.16571094,4.72
60202,,185.17955477,17.79265307,4.72
64844,,199.38598801,40.57256275,4.72
78592,,240.69937951,46.03685378,4.72
84514,,259.15294004,-0.44514192,4.72
107188,,325.66423845,-18.86630105,4.72
11313,,36.40583743,50.27866588,4.73
33202,,103.66080771,13.17801628,4.73
40096,,122.85790344,-42.98728888,4.73
53907,,165.45695372,-2.48449705,4.73
78914,,241.6225984,-45.17327517,4.73
79119,,242.24303566,36.49010935,4.73
103045,,313.16335749,-8.98323782,4.73
2505,,7.94299136,54.52232473,4.74
6193,,19.86657455,27.26408682,4.74
11783,,38.02198846,-15.2443199,4.74
12413,,39.94966387,-42.89163328,4.74
15520,,49.99690314,65.65232717,4.74
16341,,52.65437447,-5.07516332,4.74
39903,,122.25357658,-61.3017058,4.74
42624,,130.3047503,-47.31714129,4.74
44390,,135.63635792,67.62957486,4.74
64924,,199.60405,-18.30861062,4.74
69191,,212.47898599,-53.43872584,4.74
77661,,237.81642977,20.97787548,4.74
88116,,269.94815306,-23.81601126,4.74
93542,,285.77846922,-42.09499443,4.74
96052,,292.94300436,34.45297707,4.74
103632,,314.95645946,47.52094507,4.74
108874,,330.82845686,-2.15533588,4.74
116602,,354.46223051,-45.49232134,4.74
35020,,108.65893526,-48.27192832,4.75
57581,,177.06037263,-66.81487085,4.75
67786,,208.30228458,-31.92758624,4.75
69713,,214.04195627,51.36701398,4.75
